channel group,DateHour,Users,Sessions,Engaged Sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count,Hour
Organic Search,2024-04-30 09:00:00,35,44,30,52.8636363636364,0.857142857142857,5.06818181818182,0.681818181818182,223,9
Organic Search,2024-05-03 22:00:00,35,44,22,31.0681818181818,0.628571428571429,3.88636363636364,0.5,171,22
Organic Social,2024-04-10 06:00:00,35,51,20,22.5490196078431,0.571428571428571,4.25490196078431,0.392156862745098,217,6
Organic Social,2024-04-17 04:00:00,35,48,24,78.2916666666667,0.685714285714286,4.58333333333333,0.5,220,4
Referral,2024-04-06 23:00:00,35,42,24,44.8809523809524,0.685714285714286,4.61904761904762,0.571428571428571,194,23
Referral,2024-04-08 16:00:00,35,39,28,92.9487179487179,0.8,7.15384615384615,0.717948717948718,279,16
Referral,2024-04-10 00:00:00,35,44,30,87.3636363636364,0.857142857142857,6.45454545454545,0.681818181818182,284,0
Referral,2024-04-19 00:00:00,35,42,24,64.2142857142857,0.685714285714286,5.14285714285714,0.571428571428571,216,0
Referral,2024-04-20 17:00:00,35,37,24,54.1891891891892,0.685714285714286,4.32432432432433,0.648648648648649,160,17
Referral,2024-04-20 23:00:00,35,41,25,55.0,0.714285714285714,5.53658536585366,0.609756097560976,227,23
Referral,2024-04-25 09:00:00,35,44,28,60.8409090909091,0.8,5.20454545454545,0.636363636363636,229,9
Referral,2024-04-27 19:00:00,35,41,27,177.560975609756,0.771428571428572,7.92682926829268,0.658536585365854,325,19
Direct,2024-04-06 17:00:00,34,43,18,39.8139534883721,0.529411764705882,4.65116279069768,0.418604651162791,200,17
Direct,2024-04-09 02:00:00,34,44,25,57.0909090909091,0.735294117647059,4.31818181818182,0.568181818181818,190,2
Direct,2024-04-11 15:00:00,34,40,20,54.75,0.588235294117647,4.6,0.5,184,15
Direct,2024-04-13 09:00:00,34,43,19,46.2790697674419,0.558823529411765,3.88372093023256,0.441860465116279,167,9
Direct,2024-04-15 02:00:00,34,37,17,39.7027027027027,0.5,6.45945945945946,0.45945945945946,239,2
Direct,2024-04-17 06:00:00,34,42,13,19.2857142857143,0.382352941176471,3.28571428571429,0.30952380952381,138,6
Direct,2024-04-18 07:00:00,34,39,18,43.6153846153846,0.529411764705882,4.25641025641026,0.461538461538462,166,7
Direct,2024-04-19 01:00:00,34,44,22,19.7954545454545,0.647058823529412,3.15909090909091,0.5,139,1
Direct,2024-04-21 16:00:00,34,46,15,20.3913043478261,0.441176470588235,3.56521739130435,0.326086956521739,164,16
Direct,2024-04-24 08:00:00,34,43,23,77.8372093023256,0.676470588235294,4.32558139534884,0.534883720930233,186,8
Direct,2024-04-27 16:00:00,34,39,16,30.6410256410256,0.470588235294118,4.02564102564103,0.41025641025641,157,16
Direct,2024-05-02 08:00:00,34,42,21,93.4285714285714,0.617647058823529,4.73809523809524,0.5,199,8
Direct,2024-05-02 10:00:00,34,49,22,37.0612244897959,0.647058823529412,3.73469387755102,0.448979591836735,183,10
Organic Search,2024-04-14 10:00:00,34,42,20,32.8095238095238,0.588235294117647,3.5952380952381,0.476190476190476,151,10
Organic Search,2024-04-15 00:00:00,34,41,27,22.0487804878049,0.794117647058824,3.51219512195122,0.658536585365854,144,0
Organic Search,2024-04-20 12:00:00,34,40,25,64.075,0.735294117647059,3.55,0.625,142,12
Organic Search,2024-04-21 16:00:00,34,47,29,34.8510638297872,0.852941176470588,4.06382978723404,0.617021276595745,191,16
Organic Search,2024-04-24 08:00:00,34,38,23,39.3684210526316,0.676470588235294,4.42105263157895,0.605263157894737,168,8
Organic Search,2024-04-25 00:00:00,34,42,23,38.8571428571429,0.676470588235294,3.8333333333333295,0.547619047619048,161,0
Organic Search,2024-04-27 19:00:00,34,41,21,64.4390243902439,0.617647058823529,4.48780487804878,0.51219512195122,184,19
Organic Search,2024-05-02 00:00:00,34,43,23,34.3255813953488,0.676470588235294,3.6046511627907,0.534883720930233,155,0
Organic Social,2024-04-08 03:00:00,34,37,21,27.4864864864865,0.617647058823529,4.08108108108108,0.567567567567568,151,3
Organic Social,2024-04-16 06:00:00,34,45,24,43.8,0.705882352941177,4.35555555555556,0.533333333333333,196,6
Organic Social,2024-04-20 07:00:00,34,52,24,30.8846153846154,0.705882352941177,4.84615384615385,0.461538461538462,252,7
Organic Social,2024-04-23 06:00:00,34,41,26,31.3170731707317,0.764705882352941,5.14634146341463,0.634146341463415,211,6
Organic Social,2024-04-27 02:00:00,34,55,23,50.5818181818182,0.676470588235294,5.30909090909091,0.418181818181818,292,2
Referral,2024-04-06 16:00:00,34,37,27,72.0810810810811,0.794117647058824,6.32432432432433,0.72972972972973,234,16
Referral,2024-04-09 01:00:00,34,41,26,59.29268292682929,0.764705882352941,8.29268292682927,0.634146341463415,340,1
Referral,2024-04-09 02:00:00,34,38,26,82.5526315789474,0.764705882352941,6.60526315789474,0.68421052631579,251,2
Referral,2024-04-12 07:00:00,34,37,25,64.5675675675676,0.735294117647059,6.62162162162162,0.675675675675676,245,7
Referral,2024-04-12 09:00:00,34,39,26,74.9487179487179,0.764705882352941,5.28205128205128,0.666666666666667,206,9
Referral,2024-04-13 20:00:00,34,44,33,45.2727272727273,0.970588235294118,4.86363636363636,0.75,214,20
Referral,2024-04-14 01:00:00,34,40,25,69.025,0.735294117647059,5.9,0.625,236,1
Referral,2024-04-14 21:00:00,34,38,26,42.421052631578895,0.764705882352941,4.86842105263158,0.68421052631579,185,21
Referral,2024-04-19 18:00:00,34,40,26,85.425,0.764705882352941,6.825,0.65,273,18
Referral,2024-04-26 00:00:00,34,43,23,110.53488372093,0.676470588235294,4.95348837209302,0.534883720930233,213,0
Referral,2024-04-29 00:00:00,34,41,21,118.073170731707,0.617647058823529,4.82926829268293,0.51219512195122,198,0
Direct,2024-04-12 01:00:00,33,45,19,15.1555555555556,0.575757575757576,3.8666666666666702,0.422222222222222,174,1
Direct,2024-04-13 14:00:00,33,48,17,31.2083333333333,0.515151515151515,3.29166666666667,0.354166666666667,158,14
Direct,2024-04-14 07:00:00,33,39,20,26.8717948717949,0.606060606060606,3.94871794871795,0.512820512820513,154,7
Direct,2024-04-18 03:00:00,33,40,17,10.675,0.515151515151515,3.075,0.425,123,3
Direct,2024-04-27 14:00:00,33,42,25,94.452380952381,0.757575757575758,4.92857142857143,0.595238095238095,207,14
Direct,2024-05-01 08:00:00,33,38,18,29.0789473684211,0.545454545454545,3.60526315789474,0.473684210526316,137,8
Direct,2024-05-01 09:00:00,33,43,23,43.953488372093,0.696969696969697,4.23255813953488,0.534883720930233,182,9
Direct,2024-05-03 02:00:00,33,42,18,15.952380952381,0.545454545454545,3.5952380952381,0.428571428571429,151,2
Organic Search,2024-04-06 23:00:00,33,38,22,60.078947368421105,0.666666666666667,4.73684210526316,0.578947368421053,180,23
Organic Search,2024-04-17 01:00:00,33,48,24,14.0416666666667,0.727272727272727,3.08333333333333,0.5,148,1
Organic Search,2024-04-17 09:00:00,33,39,24,34.1538461538462,0.727272727272727,3.53846153846154,0.615384615384615,138,9
Organic Search,2024-05-01 09:00:00,33,40,24,28.975,0.727272727272727,4.25,0.6,170,9
Organic Search,2024-05-02 09:00:00,33,44,27,85.2727272727273,0.818181818181818,3.65909090909091,0.613636363636364,161,9
Organic Search,2024-05-03 09:00:00,33,37,16,35.5675675675676,0.484848484848485,3.72972972972973,0.432432432432432,138,9
Organic Social,2024-04-08 02:00:00,33,42,25,36.5714285714286,0.757575757575758,4.69047619047619,0.595238095238095,197,2
Organic Social,2024-04-10 03:00:00,33,52,20,32.0576923076923,0.606060606060606,3.34615384615385,0.384615384615385,174,3
Organic Social,2024-04-18 06:00:00,33,47,19,27.4893617021277,0.575757575757576,3.48936170212766,0.404255319148936,164,6
Organic Social,2024-04-20 04:00:00,33,44,18,36.5909090909091,0.545454545454545,5.25,0.409090909090909,231,4
Organic Social,2024-04-21 01:00:00,33,44,21,47.2727272727273,0.636363636363636,4.272727272727271,0.477272727272727,188,1
Organic Social,2024-04-24 06:00:00,33,37,25,44.7027027027027,0.757575757575758,5.35135135135135,0.675675675675676,198,6
Organic Social,2024-04-26 07:00:00,33,42,28,29.8809523809524,0.848484848484849,4.452380952380951,0.666666666666667,187,7
Referral,2024-04-06 10:00:00,33,39,24,27.3846153846154,0.727272727272727,4.41025641025641,0.615384615384615,172,10
Referral,2024-04-06 18:00:00,33,36,24,72.0833333333333,0.727272727272727,6.08333333333333,0.666666666666667,219,18
Referral,2024-04-06 19:00:00,33,36,24,69.75,0.727272727272727,5.11111111111111,0.666666666666667,184,19
Referral,2024-04-09 07:00:00,33,34,25,106.352941176471,0.757575757575758,7.38235294117647,0.735294117647059,251,7
Referral,2024-04-14 16:00:00,33,38,28,103.578947368421,0.848484848484849,6.65789473684211,0.736842105263158,253,16
Referral,2024-04-15 23:00:00,33,38,28,157.342105263158,0.848484848484849,7.63157894736842,0.736842105263158,290,23
Referral,2024-04-17 09:00:00,33,40,26,60.65,0.787878787878788,4.975,0.65,199,9
Referral,2024-04-20 09:00:00,33,38,28,107.868421052632,0.848484848484849,5.89473684210526,0.736842105263158,224,9
Referral,2024-04-23 00:00:00,33,48,25,140.125,0.757575757575758,4.45833333333333,0.520833333333333,214,0
Referral,2024-04-28 18:00:00,33,37,24,56.4864864864865,0.727272727272727,5.35135135135135,0.648648648648649,198,18
Referral,2024-05-01 00:00:00,33,42,25,110.97619047619,0.757575757575758,4.92857142857143,0.595238095238095,207,0
Direct,2024-04-08 09:00:00,32,41,17,69.8780487804878,0.53125,5.04878048780488,0.414634146341463,207,9
Direct,2024-04-10 07:00:00,32,43,20,31.4418604651163,0.625,3.7906976744186,0.465116279069767,163,7
Direct,2024-04-19 07:00:00,32,39,18,16.3076923076923,0.5625,3.58974358974359,0.461538461538462,140,7
Direct,2024-04-21 13:00:00,32,44,18,33.0681818181818,0.5625,3.61363636363636,0.409090909090909,159,13
Direct,2024-04-22 01:00:00,32,39,18,86.8717948717949,0.5625,5.05128205128205,0.461538461538462,197,1
Direct,2024-04-25 08:00:00,32,38,22,47.3157894736842,0.6875,3.9473684210526305,0.578947368421053,150,8
Direct,2024-04-26 01:00:00,32,45,22,96.4222222222222,0.6875,5.04444444444444,0.488888888888889,227,1
Direct,2024-04-27 03:00:00,32,37,12,20.4324324324324,0.375,3.35135135135135,0.324324324324324,124,3
Organic Search,2024-04-19 03:00:00,32,37,23,31.8378378378378,0.71875,3.27027027027027,0.621621621621622,121,3
Organic Search,2024-04-19 04:00:00,32,39,17,23.5641025641026,0.53125,3.46153846153846,0.435897435897436,135,4
Organic Search,2024-04-23 00:00:00,32,42,22,15.547619047619,0.6875,3.64285714285714,0.523809523809524,153,0
Organic Search,2024-04-23 08:00:00,32,40,24,40.225,0.75,4.175,0.6,167,8
Organic Social,2024-04-06 04:00:00,32,45,17,30.3111111111111,0.53125,4.62222222222222,0.377777777777778,208,4
Organic Social,2024-04-06 08:00:00,32,40,18,51.325,0.5625,5.375,0.45,215,8
Organic Social,2024-04-13 02:00:00,32,41,24,40.9024390243903,0.75,5.0,0.585365853658537,205,2
Organic Social,2024-04-21 04:00:00,32,37,24,75.2162162162162,0.75,6.32432432432433,0.648648648648649,234,4
Organic Social,2024-04-21 07:00:00,32,39,26,87.0769230769231,0.8125,6.1025641025641,0.666666666666667,238,7
Organic Social,2024-04-21 09:00:00,32,36,24,90.0277777777778,0.75,5.22222222222222,0.666666666666667,188,9
Organic Social,2024-04-22 06:00:00,32,38,16,21.0,0.5,4.44736842105263,0.421052631578947,169,6
Organic Social,2024-04-26 02:00:00,32,39,18,58.2307692307692,0.5625,4.97435897435897,0.461538461538462,194,2
Organic Social,2024-04-27 03:00:00,32,42,15,18.547619047619,0.46875,4.90476190476191,0.357142857142857,206,3
Organic Social,2024-04-29 07:00:00,32,52,22,40.2307692307692,0.6875,3.88461538461538,0.423076923076923,202,7
Organic Social,2024-04-30 03:00:00,32,42,25,59.2380952380952,0.78125,4.28571428571429,0.595238095238095,180,3
Organic Social,2024-05-02 05:00:00,32,43,24,73.4651162790698,0.75,5.5813953488372094,0.558139534883721,240,5
Referral,2024-04-06 08:00:00,32,35,26,44.0285714285714,0.8125,5.31428571428571,0.742857142857143,186,8
Referral,2024-04-13 09:00:00,32,37,25,88.7027027027027,0.78125,7.0,0.675675675675676,259,9
Referral,2024-04-13 16:00:00,32,40,24,78.5,0.75,5.15,0.6,206,16
Referral,2024-04-13 23:00:00,32,38,20,75.2368421052632,0.625,4.42105263157895,0.526315789473684,168,23
Referral,2024-04-21 13:00:00,32,41,26,90.219512195122,0.8125,5.31707317073171,0.634146341463415,218,13
Referral,2024-04-23 23:00:00,32,32,25,125.25,0.78125,6.4375,0.78125,206,23
Referral,2024-04-28 09:00:00,32,35,24,108.514285714286,0.75,6.11428571428571,0.685714285714286,214,9
Referral,2024-05-02 02:00:00,32,34,24,72.1176470588235,0.75,6.47058823529412,0.705882352941177,220,2
Referral,2024-05-03 02:00:00,32,35,23,61.714285714285694,0.71875,4.88571428571429,0.657142857142857,171,2
Direct,2024-04-09 08:00:00,31,41,13,27.6585365853659,0.419354838709677,3.65853658536585,0.317073170731707,150,8
Direct,2024-04-10 01:00:00,31,42,11,22.547619047619,0.354838709677419,3.73809523809524,0.261904761904762,157,1
Direct,2024-04-11 01:00:00,31,42,12,47.714285714285694,0.387096774193548,3.30952380952381,0.285714285714286,139,1
Direct,2024-04-14 01:00:00,31,37,17,17.9189189189189,0.548387096774194,3.78378378378378,0.45945945945946,140,1
Direct,2024-04-15 08:00:00,31,40,16,37.8,0.516129032258065,4.25,0.4,170,8
Direct,2024-04-16 08:00:00,31,42,15,34.5714285714286,0.483870967741936,3.8095238095238098,0.357142857142857,160,8
Direct,2024-04-17 01:00:00,31,51,17,52.8823529411765,0.548387096774194,4.23529411764706,0.333333333333333,216,1
Direct,2024-04-21 00:00:00,31,48,15,9.75,0.483870967741936,3.45833333333333,0.3125,166,0
Direct,2024-04-21 01:00:00,31,41,16,21.9512195121951,0.516129032258065,3.73170731707317,0.390243902439024,153,1
Direct,2024-04-23 00:00:00,31,44,25,73.25,0.806451612903226,5.15909090909091,0.568181818181818,227,0
Direct,2024-04-23 06:00:00,31,36,15,18.4722222222222,0.483870967741936,3.63888888888889,0.416666666666667,131,6
Direct,2024-04-24 05:00:00,31,39,8,22.948717948718,0.258064516129032,4.15384615384615,0.205128205128205,162,5
Direct,2024-04-25 01:00:00,31,38,18,72.2368421052632,0.580645161290323,4.36842105263158,0.473684210526316,166,1
Direct,2024-04-28 08:00:00,31,41,14,9.26829268292683,0.451612903225806,3.51219512195122,0.341463414634146,144,8
Direct,2024-04-29 08:00:00,31,39,25,29.4102564102564,0.806451612903226,4.25641025641026,0.641025641025641,166,8
Organic Search,2024-04-07 19:00:00,31,38,18,49.3947368421053,0.580645161290323,3.71052631578947,0.473684210526316,141,19
Organic Search,2024-04-10 03:00:00,31,38,23,38.3947368421053,0.741935483870968,3.73684210526316,0.605263157894737,142,3
Organic Search,2024-04-12 01:00:00,31,37,23,49.6216216216216,0.741935483870968,3.24324324324324,0.621621621621622,120,1
Organic Search,2024-04-12 07:00:00,31,37,21,19.027027027027,0.67741935483871,3.78378378378378,0.567567567567568,140,7
Organic Search,2024-04-20 09:00:00,31,33,21,21.030303030303,0.67741935483871,3.90909090909091,0.636363636363636,129,9
Organic Search,2024-04-26 08:00:00,31,38,22,37.3684210526316,0.709677419354839,4.23684210526316,0.578947368421053,161,8
Organic Search,2024-04-30 08:00:00,31,35,22,29.5714285714286,0.709677419354839,3.9714285714285698,0.628571428571429,139,8
Organic Social,2024-04-11 04:00:00,31,41,16,15.4634146341463,0.516129032258065,3.34146341463415,0.390243902439024,137,4
Organic Social,2024-04-15 03:00:00,31,37,22,69.8648648648649,0.709677419354839,5.13513513513514,0.594594594594595,190,3
Organic Social,2024-04-19 06:00:00,31,44,18,22.1818181818182,0.580645161290323,3.15909090909091,0.409090909090909,139,6
Organic Social,2024-04-20 03:00:00,31,40,19,35.375,0.612903225806452,4.25,0.475,170,3
Organic Social,2024-04-20 08:00:00,31,44,20,93.2954545454546,0.645161290322581,5.022727272727271,0.454545454545455,221,8
Organic Social,2024-04-29 03:00:00,31,42,22,88.0476190476191,0.709677419354839,5.07142857142857,0.523809523809524,213,3
Referral,2024-04-06 09:00:00,31,35,26,41.4285714285714,0.838709677419355,5.45714285714286,0.742857142857143,191,9
Referral,2024-04-18 02:00:00,31,34,23,197.117647058824,0.741935483870968,5.47058823529412,0.676470588235294,186,2
Referral,2024-04-20 00:00:00,31,42,21,71.4285714285714,0.67741935483871,5.66666666666667,0.5,238,0
Referral,2024-04-27 09:00:00,31,36,20,32.5833333333333,0.645161290322581,4.72222222222222,0.555555555555556,170,9
Referral,2024-04-28 12:00:00,31,38,22,75.4473684210526,0.709677419354839,4.60526315789474,0.578947368421053,175,12
Referral,2024-04-29 23:00:00,31,34,25,88.7941176470588,0.806451612903226,5.91176470588235,0.735294117647059,201,23
Referral,2024-05-01 01:00:00,31,35,23,85.1714285714286,0.741935483870968,5.34285714285714,0.657142857142857,187,1
Referral,2024-05-01 07:00:00,31,35,24,46.0,0.774193548387097,5.4,0.685714285714286,189,7
Direct,2024-04-06 01:00:00,30,40,18,36.7,0.6,3.7,0.45,148,1
Direct,2024-04-08 00:00:00,30,38,23,56.5,0.766666666666667,4.47368421052632,0.605263157894737,170,0
Direct,2024-04-08 08:00:00,30,40,18,23.8,0.6,3.825,0.45,153,8
Direct,2024-04-13 01:00:00,30,39,20,58.1025641025641,0.666666666666667,4.69230769230769,0.512820512820513,183,1
Direct,2024-04-13 06:00:00,30,36,14,11.8055555555556,0.466666666666667,4.11111111111111,0.388888888888889,148,6
Direct,2024-04-18 06:00:00,30,36,17,35.7777777777778,0.566666666666667,4.47222222222222,0.472222222222222,161,6
Direct,2024-04-20 23:00:00,30,45,18,23.9333333333333,0.6,3.17777777777778,0.4,143,23
Direct,2024-04-24 01:00:00,30,43,17,41.4186046511628,0.566666666666667,3.44186046511628,0.395348837209302,148,1
Direct,2024-04-28 02:00:00,30,39,10,17.4102564102564,0.333333333333333,3.05128205128205,0.256410256410256,119,2
Direct,2024-04-30 01:00:00,30,44,18,55.7727272727273,0.6,4.65909090909091,0.409090909090909,205,1
Direct,2024-05-02 01:00:00,30,44,14,26.25,0.466666666666667,3.38636363636364,0.318181818181818,149,1
Organic Search,2024-04-08 08:00:00,30,36,23,36.36111111111111,0.766666666666667,3.30555555555556,0.638888888888889,119,8
Organic Search,2024-04-13 08:00:00,30,35,19,48.8,0.633333333333333,3.4,0.542857142857143,119,8
Organic Search,2024-04-16 05:00:00,30,31,19,24.1290322580645,0.633333333333333,3.54838709677419,0.612903225806452,110,5
Organic Search,2024-04-20 01:00:00,30,37,21,46.6486486486486,0.7,3.97297297297297,0.567567567567568,147,1
Organic Search,2024-04-24 01:00:00,30,38,22,24.0789473684211,0.733333333333333,3.6842105263157903,0.578947368421053,140,1
Organic Search,2024-04-25 01:00:00,30,39,21,39.3076923076923,0.7,3.94871794871795,0.538461538461538,154,1
Organic Search,2024-04-29 23:00:00,30,40,21,47.1,0.7,4.95,0.525,198,23
Organic Search,2024-04-30 00:00:00,30,38,21,52.1578947368421,0.7,3.52631578947368,0.552631578947369,134,0
Organic Search,2024-05-02 07:00:00,30,34,17,38.1764705882353,0.566666666666667,3.58823529411765,0.5,122,7
Organic Search,2024-05-02 08:00:00,30,34,22,39.3529411764706,0.733333333333333,4.23529411764706,0.647058823529412,144,8
Organic Search,2024-05-03 00:00:00,30,35,18,55.8285714285714,0.6,4.02857142857143,0.514285714285714,141,0
Organic Social,2024-04-06 07:00:00,30,40,16,33.15,0.533333333333333,4.125,0.4,165,7
Organic Social,2024-04-13 07:00:00,30,43,20,37.1162790697674,0.666666666666667,4.65116279069768,0.465116279069767,200,7
Organic Social,2024-04-15 05:00:00,30,36,20,63.4444444444444,0.666666666666667,6.16666666666667,0.555555555555556,222,5
